Время[c],АЦП 
11.410918235778809, 317 
11.411468982696533, 316 
11.41202712059021, 317 
11.412569761276245, 315 
11.413097381591797, 316 
11.413640260696411, 316 
11.414201974868774, 316 
11.414760112762451, 316 
11.415295362472534, 315 
11.415838241577148, 316 
11.41642951965332, 315 
11.417001008987427, 317 
11.41757321357727, 316 
11.418197393417358, 317 
11.418756008148193, 316 
11.419304609298706, 316 
11.41984748840332, 316 
11.420376539230347, 316 
11.420905113220215, 317 
11.42142939567566, 317 
11.421954154968262, 317 
11.42254638671875, 317 
11.423094272613525, 317 
11.42363691329956, 317 
11.424169778823853, 316 
11.424709796905518, 317 
11.42523980140686, 316 
11.425764322280884, 317 
11.426311254501343, 317 
11.426841259002686, 316 
11.427363395690918, 316 
11.427886962890625, 317 
11.428410291671753, 317 
11.42894959449768, 317 
11.42957592010498, 317 
11.430169582366943, 316 
11.430722713470459, 317 
11.431261777877808, 317 
11.431786298751831, 317 
11.432313442230225, 317 
11.432836055755615, 317 
11.433363676071167, 316 
11.433889865875244, 316 
11.434431314468384, 317 
11.434977531433105, 316 
11.435510635375977, 317 
11.436041116714478, 317 
11.436874151229858, 317 
11.446484088897705, 318 
11.447030544281006, 319 
11.447558879852295, 319 
11.448085308074951, 318 
11.448605060577393, 318 
11.449124813079834, 319 
11.449643611907959, 319 
11.45016360282898, 318 
11.450682640075684, 318 
11.45121717453003, 318 
11.451755046844482, 317 
11.45228362083435, 319 
11.452815532684326, 318 
11.453343629837036, 318 
11.453874588012695, 318 
11.454405069351196, 317 
11.454930543899536, 317 
11.455466270446777, 317 
11.456023216247559, 317 
11.456636905670166, 317 
11.457232236862183, 317 
11.457850933074951, 317 
11.458432912826538, 317 
11.459043502807617, 317 
11.459683656692505, 317 
11.460253238677979, 317 
11.460804462432861, 318 
11.461341619491577, 317 
11.461870908737183, 317 
11.46239948272705, 317 
11.462929010391235, 316 
11.463454961776733, 317 
11.463982582092285, 317 
11.464510202407837, 316 
11.465038061141968, 316 
11.465564727783203, 316 
11.466094493865967, 317 
11.466633558273315, 317 
11.467185974121094, 317 
11.467748403549194, 318 
11.468360662460327, 318 
11.468997240066528, 317 
11.469605684280396, 318 
11.470276355743408, 318 
11.470916748046875, 317 
11.471498489379883, 318 
11.472164869308472, 318 
11.472897052764893, 317 
11.473565340042114, 317 
11.474155187606812, 317 
11.474794626235962, 317 
11.475409507751465, 317 
11.475998163223267, 318 
11.476585626602173, 317 
11.477125883102417, 317 
11.477694988250732, 317 
11.478246927261353, 318 
11.478826522827148, 317 
11.479410648345947, 316 
11.479954957962036, 316 
11.480496406555176, 317 
11.48102855682373, 317 
11.481581687927246, 316 
11.482152700424194, 316 
11.482717037200928, 317 
11.483284711837769, 317 
11.483845949172974, 316 
11.484395980834961, 316 
11.484959363937378, 317 
11.485517978668213, 316 
11.486149549484253, 317 
11.486727237701416, 317 
11.487305879592896, 316 
11.48788595199585, 317 
11.488464593887329, 316 
11.489023447036743, 316 
11.489578008651733, 317 
11.490136623382568, 316 
11.490699529647827, 317 
11.49125051498413, 316 
11.491809606552124, 316 
11.492362260818481, 317 
11.492919921875, 316 
11.493480443954468, 316 
11.494048833847046, 317 
11.494611978530884, 318 
11.495189666748047, 318 
11.49576711654663, 316 
11.496307849884033, 316 
11.49683403968811, 317 
11.49735689163208, 317 
11.497877836227417, 318 
11.498398542404175, 318 
11.498918294906616, 317 
11.499439239501953, 316 
11.499958753585815, 317 
11.500479221343994, 316 
11.501000881195068, 317 
11.50152063369751, 317 
11.502039909362793, 317 
11.502573013305664, 317 
11.503098964691162, 317 
11.503619909286499, 316 
11.504140615463257, 317 
11.50466012954712, 317 
11.50517988204956, 317 
11.50574541091919, 317 
11.50631332397461, 317 
11.506882905960083, 317 
11.507452487945557, 316 
11.508015155792236, 317 
11.508573055267334, 317 
11.509135723114014, 316 
11.509704113006592, 316 
11.510274410247803, 317 
11.510850667953491, 316 
11.5114107131958, 317 
11.511979103088379, 317 
11.51256513595581, 317 
11.513142585754395, 316 
11.513714075088501, 317 
11.51426362991333, 316 
11.51479172706604, 316 
11.515325784683228, 317 
11.515854120254517, 317 
11.516395568847656, 317 
11.516967058181763, 316 
11.517498254776001, 316 
11.518027067184448, 316 
11.518554449081421, 316 
11.519083261489868, 316 
11.519609689712524, 316 
11.52013611793518, 316 
11.520660877227783, 317 
11.521183252334595, 316 
11.521708250045776, 316 
11.522231101989746, 316 
11.522755861282349, 315 
11.5232834815979, 316 
11.523808479309082, 316 
11.524332046508789, 316 
11.524856328964233, 316 
11.525381803512573, 316 
11.525904178619385, 316 
11.526434898376465, 317 
11.52695894241333, 316 
11.527484893798828, 317 
11.52800726890564, 316 
11.528530359268188, 315 
11.529101133346558, 316 
11.529642820358276, 316 
11.530210971832275, 317 
11.530789613723755, 317 
11.531359910964966, 316 
11.531903266906738, 316 
11.532426834106445, 317 
11.532973289489746, 316 
11.5335111618042, 317 
11.534039974212646, 316 
11.534565210342407, 316 
11.535139560699463, 317 
11.535683631896973, 316 
11.536205530166626, 317 
11.536727905273438, 316 
11.537249565124512, 317 
11.537770986557007, 317 
11.538306713104248, 317 
11.538833141326904, 317 
11.539355039596558, 316 
11.539875745773315, 316 
11.54039716720581, 316 
11.540917873382568, 316 
11.5414559841156, 316 
11.541977405548096, 314 
11.54249906539917, 316 
11.543020009994507, 316 
11.543541669845581, 315 
11.544062376022339, 316 
11.544583320617676, 315 
11.545104026794434, 317 
11.54562497138977, 316 
11.546152830123901, 317 
11.546690464019775, 317 
11.547229051589966, 316 
11.547754526138306, 317 
11.548282146453857, 316 
11.548804759979248, 315 
11.549325466156006, 316 
11.549846887588501, 316 
11.55036735534668, 316 
11.550888538360596, 317 
11.551409244537354, 316 
11.55193042755127, 316 
11.552450895309448, 316 
11.552972078323364, 316 
11.553492546081543, 316 
11.554013729095459, 316 
11.554534196853638, 316 
11.555055618286133, 316 
11.555576086044312, 315 
11.556097030639648, 316 
11.556619644165039, 317 
11.557141065597534, 316 
11.557661771774292, 315 
11.558182954788208, 316 
11.558703422546387, 316 
11.559224605560303, 316 
11.559745073318481, 316 
11.560266256332397, 316 
11.560787200927734, 316 
11.56130838394165, 316 
11.561829090118408, 315 
11.562355279922485, 315 
11.56287932395935, 316 
11.563400983810425, 316 
11.563921689987183, 316 
11.564442873001099, 316 
11.564963340759277, 315 
11.565484762191772, 316 
11.56600546836853, 316 
11.566527843475342, 315 
11.567050218582153, 316 
11.567572355270386, 315 
11.568093061447144, 316 
11.56861424446106, 316 
11.569134950637817, 316 
11.569656133651733, 315 
11.57017707824707, 315 
11.570698261260986, 316 
11.571218967437744, 316 
11.57174015045166, 314 
11.572261095046997, 316 
11.572782516479492, 316 
11.57332181930542, 316 
11.573843955993652, 316 
11.57436466217041, 316 
11.574886322021484, 316 
11.575407028198242, 317 
11.575928449630737, 315 
11.57645034790039, 315 
11.576972007751465, 316 
11.577492713928223, 317 
11.578014373779297, 317 
11.578535318374634, 316 
11.57905650138855, 317 
11.579577207565308, 316 
11.580098390579224, 317 
11.580619096755981, 316 
11.581140518188477, 317 
11.581661224365234, 316 
11.58218240737915, 317 
11.582703113555908, 316 
11.583224296569824, 315 
11.583745002746582, 317 
11.584266662597656, 316 
11.584787607192993, 316 
11.585309028625488, 316 
11.585829973220825, 317 
11.586351156234741, 316 
11.586872816085815, 316 
11.587394952774048, 317 
11.587919235229492, 316 
11.588443517684937, 316 
11.588964223861694, 316 
11.58948564529419, 316 
11.590006351470947, 317 
11.590527772903442, 317 
11.5910484790802, 316 
11.591569900512695, 316 
11.592090606689453, 316 
11.59261178970337, 316 
11.593132495880127, 315 
11.593654155731201, 316 
11.594174861907959, 316 
11.594695568084717, 316 
11.595216274261475, 315 
11.595736980438232, 316 
11.59625792503357, 316 
11.596781969070435, 316 
11.59730577468872, 316 
11.59782862663269, 317 
11.598351955413818, 317 
11.59887433052063, 316 
11.599403619766235, 317 
11.599925994873047, 316 
11.600448846817017, 316 
11.600971698760986, 316 
11.601494312286377, 316 
11.602017402648926, 315 
11.602540016174316, 316 
11.603062868118286, 316 
11.603586435317993, 315 
11.604109287261963, 317 
11.60463285446167, 316 
11.60515570640564, 316 
11.605678796768188, 316 
11.606201648712158, 316 
11.606725692749023, 316 
11.607248306274414, 316 
11.607771635055542, 316 
11.608294486999512, 316 
11.608818054199219, 316 
11.60934066772461, 316 
11.609863996505737, 316 
11.610387086868286, 316 
11.610910415649414, 316 
11.61143708229065, 316 
11.611961841583252, 316 
11.6124849319458, 316 
11.613008499145508, 316 
11.613531112670898, 316 
11.614054918289185, 316 
11.614577770233154, 316 
11.615101099014282, 316 
11.615623950958252, 316 
11.616147518157959, 316 
11.616670846939087, 317 
11.617194414138794, 316 
11.617717027664185, 317 
11.618240356445312, 316 
11.618764877319336, 317 
11.619288444519043, 317 
11.619811296463013, 316 
11.62033462524414, 316 
11.62085747718811, 319 
11.621381044387817, 316 
11.621903896331787, 317 
11.622428178787231, 316 
11.622952461242676, 315 
11.623476266860962, 317 
11.62399935722351, 316 
11.62452244758606, 316 
11.625045537948608, 317 
11.625569105148315, 316 
11.626092195510864, 317 
11.626616477966309, 317 
11.62713885307312, 316 
11.627662181854248, 317 
11.628185272216797, 317 
11.628708362579346, 316 
11.629231214523315, 316 
11.629754781723022, 316 
11.630277395248413, 317 
11.630800724029541, 316 
11.63132381439209, 317 
11.631846904754639, 316 
11.632369756698608, 316 
11.632893323898315, 315 
11.633418321609497, 316 
11.633941888809204, 316 
11.634464263916016, 316 
11.634988069534302, 316 
11.635510921478271, 315 
11.636034488677979, 315 
11.636557817459106, 316 
11.63707947731018, 316 
11.637600183486938, 315 
11.638123750686646, 316 
11.63864541053772, 316 
11.639166831970215, 315 
11.639699459075928, 315 
11.640222072601318, 316 
11.640743255615234, 316 
11.64126467704773, 315 
11.641785621643066, 316 
11.642307043075562, 316 
11.642827987670898, 315 
11.643349647521973, 316 
11.64387059211731, 316 
11.644391775131226, 315 
11.644912481307983, 316 
11.645433902740479, 317 
11.645954847335815, 316 
11.646483182907104, 315 
11.647008657455444, 316 
11.647531986236572, 315 
11.64805555343628, 316 
11.648579835891724, 315 
11.649102449417114, 316 
11.649626016616821, 316 
11.650148391723633, 316 
11.65067172050476, 316 
11.651194095611572, 315 
11.6517174243927, 316 
11.65224027633667, 316 
11.65276312828064, 315 
11.65328574180603, 315 
11.653809070587158, 316 
11.65433144569397, 316 
11.654854774475098, 316 
11.655377388000488, 316 
11.655900478363037, 316 
11.656423568725586, 316 
11.656946659088135, 318 
11.657469272613525, 316 
11.657992601394653, 317 
