Время[c],АЦП 
0.0006809234619140625, 331 
0.0012428760528564453, 331 
0.0018053054809570312, 332 
0.0023593902587890625, 331 
0.002919912338256836, 331 
0.0034830570220947266, 332 
0.004029512405395508, 332 
0.0045642852783203125, 331 
0.005090951919555664, 331 
0.0056383609771728516, 331 
0.006182193756103516, 332 
0.006714582443237305, 331 
0.007239580154418945, 331 
0.007767200469970703, 330 
0.008292675018310547, 332 
0.00882267951965332, 331 
0.00935506820678711, 331 
0.009884357452392578, 332 
0.010413885116577148, 332 
0.010942459106445312, 332 
0.01147603988647461, 331 
0.012009143829345703, 331 
0.012537717819213867, 331 
0.013065576553344727, 331 
0.013592004776000977, 331 
0.014119863510131836, 331 
0.014647245407104492, 331 
0.015176057815551758, 331 
0.015701770782470703, 332 
0.01622915267944336, 333 
0.016754627227783203, 331 
0.017281532287597656, 331 
0.017809391021728516, 331 
0.018336772918701172, 331 
0.01886439323425293, 332 
0.019391775131225586, 332 
0.019918203353881836, 331 
0.02044510841369629, 332 
0.020972490310668945, 331 
0.021503210067749023, 332 
0.022034168243408203, 332 
0.02257990837097168, 331 
0.02311110496520996, 330 
0.02363753318786621, 331 
0.024162769317626953, 331 
0.024691343307495117, 332 
0.025217533111572266, 332 
0.025743484497070312, 332 
0.026270627975463867, 332 
0.0267941951751709, 331 
0.027319669723510742, 330 
0.02784562110900879, 330 
0.028371572494506836, 331 
0.028898000717163086, 332 
0.029422760009765625, 331 
0.02994847297668457, 331 
0.03047323226928711, 331 
0.030998706817626953, 332 
0.031531572341918945, 332 
0.032060861587524414, 332 
0.032586097717285156, 332 
0.0331110954284668, 332 
0.03363633155822754, 331 
0.03416156768798828, 332 
0.034720659255981445, 331 
0.035253286361694336, 330 
0.03578019142150879, 332 
0.03630518913269043, 331 
0.03683066368103027, 331 
0.03735542297363281, 331 
0.03788161277770996, 332 
0.0384066104888916, 332 
0.03894829750061035, 330 
0.03949236869812012, 331 
0.04005098342895508, 332 
0.040596723556518555, 332 
0.04143476486206055, 332 
0.04197096824645996, 331 
0.042504310607910156, 331 
0.04303455352783203, 332 
0.04356837272644043, 332 
0.04409956932067871, 332 
0.0446314811706543, 331 
0.045159339904785156, 332 
0.04568648338317871, 331 
0.04621696472167969, 332 
0.046744346618652344, 331 
0.04727506637573242, 330 
0.04780316352844238, 332 
0.04833340644836426, 331 
0.04886269569396973, 332 
0.04942917823791504, 330 
0.04995870590209961, 332 
0.05048680305480957, 331 
0.05101656913757324, 331 
0.05154848098754883, 333 
0.0520780086517334, 332 
0.05260896682739258, 331 
0.05313730239868164, 332 
0.05366635322570801, 331 
0.054193735122680664, 331 
0.054724931716918945, 331 
0.055254220962524414, 333 
0.055805206298828125, 331 
0.0563511848449707, 332 
0.056884765625, 331 
0.05748295783996582, 332 
0.05808401107788086, 332 
0.05871438980102539, 330 
0.059334516525268555, 330 
0.059990882873535156, 330 
0.06058859825134277, 330 
0.061211585998535156, 331 
0.061791419982910156, 330 
0.0623326301574707, 330 
0.06287932395935059, 330 
0.06342482566833496, 331 
0.06396985054016113, 330 
0.06451058387756348, 330 
0.06507420539855957, 331 
0.06565117835998535, 331 
