Время[c],АЦП 
0.000637054443359375, 449 
0.0011687278747558594, 449 
0.0016956329345703125, 450 
0.002222776412963867, 448 
0.0027604103088378906, 450 
0.0033147335052490234, 448 
0.003925800323486328, 449 
0.004548788070678711, 449 
0.005149364471435547, 450 
0.005724191665649414, 449 
0.006313800811767578, 449 
0.006866931915283203, 451 
0.007401227951049805, 449 
0.00797581672668457, 448 
0.00862884521484375, 449 
0.009221076965332031, 448 
0.009773969650268555, 448 
0.010307788848876953, 449 
0.010842561721801758, 448 
0.011376380920410156, 449 
0.012090206146240234, 448 
0.013007164001464844, 449 
0.013587474822998047, 450 
0.014145374298095703, 450 
0.01471257209777832, 450 
0.015264034271240234, 449 
0.01580214500427246, 448 
0.016339778900146484, 449 
0.016874313354492188, 450 
0.017409324645996094, 448 
0.0179443359375, 449 
0.018479347229003906, 449 
0.01901555061340332, 449 
0.019550085067749023, 448 
0.020086288452148438, 448 
0.020619630813598633, 449 
0.021160364151000977, 449 
0.021707773208618164, 450 
0.02225518226623535, 451 
0.02279496192932129, 451 
0.02332592010498047, 450 
0.023850679397583008, 449 
0.024377822875976562, 448 
0.024903535842895508, 449 
0.025439739227294922, 449 
0.02598118782043457, 450 
0.026533842086791992, 449 
0.027083158493041992, 448 
0.0276336669921875, 450 
0.02817845344543457, 449 
0.02872300148010254, 449 
0.029272794723510742, 450 
0.029873371124267578, 450 
0.030464649200439453, 450 
0.031061887741088867, 449 
0.03162264823913574, 449 
0.032176971435546875, 449 
0.03272747993469238, 450 
0.033273935317993164, 450 
0.03382396697998047, 449 
0.03436756134033203, 449 
0.0349125862121582, 449 
0.03545856475830078, 449 
0.03600883483886719, 450 
0.03655362129211426, 449 
0.03710508346557617, 449 
0.03764796257019043, 450 
0.03819155693054199, 448 
0.038741350173950195, 449 
0.039299964904785156, 449 
0.03985333442687988, 450 
0.040399789810180664, 449 
0.04094076156616211, 450 
0.04148292541503906, 449 
0.042026519775390625, 449 
0.04257822036743164, 449 
0.04311537742614746, 447 
0.043653249740600586, 448 
0.04418826103210449, 448 
0.04471921920776367, 448 
0.04525256156921387, 447 
0.04578208923339844, 448 
0.046448707580566406, 448 
0.047026634216308594, 449 
0.04760003089904785, 448 
0.048130035400390625, 448 
0.048665761947631836, 448 
0.0491948127746582, 449 
0.0497283935546875, 448 
0.05025339126586914, 448 
0.05078005790710449, 449 
0.05131077766418457, 448 
0.05212736129760742, 448 
0.052814483642578125, 449 
0.05340242385864258, 450 
0.05396413803100586, 452 
0.05456209182739258, 450 
0.055139780044555664, 450 
0.05569720268249512, 449 
0.056292057037353516, 450 
0.05685782432556152, 449 
0.05744290351867676, 451 
0.05800509452819824, 451 
0.058568477630615234, 450 
0.05913567543029785, 451 
0.059680938720703125, 451 
0.06025385856628418, 450 
0.06081080436706543, 450 
0.06135725975036621, 450 
0.06192755699157715, 452 
0.0624847412109375, 451 
0.06314635276794434, 450 
0.06373381614685059, 450 
0.0643308162689209, 449 
0.06489849090576172, 451 
